Scheme Code;Scheme Name;Net Asset Value;Repurchase Price;Sale Price;Date
110533;HDFC FMP 370D October 2008 (1) - RETAIL PLAN - QUARTERLY DIVIDEND OPTION;10.2039;10.0508;0;06-Aug-2009
110531;HDFC FMP 370D October 2008 (1) - WHOLESALE PLAN - GROWTH OPTION;10.9448;10.7806;0;06-Aug-2009
110193;HDFC FMP 370D SEPTEMBER 2008 (1) - RETAIL PLAN - GROWTH OPTION;10.9684;10.8039;0;06-Aug-2009
110191;HDFC FMP 370D SEPTEMBER 2008 (1) - RETAIL PLAN - NORMAL DIVIDEND OPTION;10.9684;10.8039;0;06-Aug-2009
110192;HDFC FMP 370D SEPTEMBER 2008 (1) - RETAIL PLAN - QUARTERLY DIVIDEND OPTION;10.2575;10.1036;0;06-Aug-2009
110194;HDFC FMP 370D SEPTEMBER 2008 (1) - WHOLESALE PLAN - GROWTH OPTION;11.0594;10.8935;0;06-Aug-2009
110196;HDFC FMP 370D SEPTEMBER 2008 (1) - WHOLESALE PLAN - QUARTERLY DIVIDEND OPTION;10.2519;10.0981;0;06-Aug-2009
105428;HDFC QUARTERLY INTERVAL FUND - PLAN A - RETAIL PLAN - Growth Option;12.3755;12.3631;0;06-Aug-2009
105429;HDFC QUARTERLY INTERVAL FUND - PLAN A - RETAIL PLAN -Dividend Option;10.0526;10.0425;0;06-Aug-2009
105427;HDFC QUARTERLY INTERVAL FUND - PLAN A - WHOLESALE PLAN - Dividend Option;10.0526;10.0425;0;06-Aug-2009
105420;HDFC QUARTERLY INTERVAL FUND - PLAN B - RETAIL PLAN - Growth Option;12.1978;12.1856;0;06-Aug-2009
105421;HDFC QUARTERLY INTERVAL FUND - PLAN B - RETAIL PLAN -Dividend Option;10.0173;10.0073;0;06-Aug-2009
105762;HDFC QUARTERLY INTERVAL FUND - PLAN C - RETAIL PLAN - Dividend Option;10.1139;10.1038;0;06-Aug-2009
105761;HDFC QUARTERLY INTERVAL FUND - PLAN C - RETAIL PLAN -Growth Option;12.1333;12.1212;0;06-Aug-2009
105759;HDFC QUARTERLY INTERVAL FUND - PLAN C - WHOLESALE PLAN - Growth Option;10.1117;10.1016;0;06-Aug-2009
105760;HDFC QUARTERLY INTERVAL FUND - PLAN C -WHOLESALE PLAN - Dividend Option;10.1139;10.1038;0;06-Aug-2009
105890;HSBC Fixed Term Series 30 - Inst. - Dividend;0.0000;0.0000;0.0000;06-Aug-2009
105891;HSBC Fixed Term Series 30 - Inst. - Growth;12.4532;12.1543;12.4532;06-Aug-2009
105893;HSBC Fixed Term Series 30 - Regular - Dividend;10.3911;10.1335;10.3911;06-Aug-2009
105892;HSBC Fixed Term Series 30 - Regular - Growth;12.4532;12.1543;12.4532;06-Aug-2009
109609;HSBC Fixed Term Series 56 - Inst. - Dividend;10.3053;10.0992;10.3053;06-Aug-2009
109612;HSBC Fixed Term Series 56 - Inst. - Growth;11.1962;10.9723;11.1962;06-Aug-2009
109610;HSBC Fixed Term Series 56 - Regular - Dividend;10.2788;10.0732;10.2788;06-Aug-2009
109611;HSBC Fixed Term Series 56 - Regular - Growth;11.1134;10.8911;11.1134;06-Aug-2009
109746;HSBC Fixed Term Series 57 - Inst. - Dividend;0.0000;0.0000;0.0000;06-Aug-2009
109748;HSBC Fixed Term Series 57 - Inst. - Growth;11.0587;10.8375;11.0587;06-Aug-2009
109749;HSBC Fixed Term Series 57 - Regular - Dividend;10.1481;9.9451;10.1481;06-Aug-2009
109747;HSBC Fixed Term Series 57 - Regular - Growth;10.9795;10.7599;10.9795;06-Aug-2009
109829;HSBC Fixed Term Series 62 - Inst. - Dividend;0.0000;0.0000;0.0000;06-Aug-2009
109826;HSBC Fixed Term Series 62 - Inst. - Growth;11.1077;10.8855;11.1077;06-Aug-2009
109827;HSBC Fixed Term Series 62 - Regular - Dividend;10.1827;9.9790;10.1827;06-Aug-2009
109828;HSBC Fixed Term Series 62 - Regular - Growth;11.0786;10.8570;11.0786;06-Aug-2009
110049;HSBC Fixed Term Series 63 - Inst. - Dividend;0.0000;0.0000;0.0000;06-Aug-2009
110052;HSBC Fixed Term Series 63 - Inst. - Growth;10.9674;10.7481;10.9674;06-Aug-2009
110051;HSBC Fixed Term Series 63 - Regular - Dividend;10.1644;9.9611;10.1644;06-Aug-2009
110050;HSBC Fixed Term Series 63 - Regular - Growth;10.9028;10.6847;10.9028;06-Aug-2009
110401;HSBC Fixed Term Series-66-Inst-Dividend;0.0000;0.0000;0.0000;06-Aug-2009
110402;HSBC Fixed Term Series-66-Inst-Growth;10.9586;10.6298;10.9586;06-Aug-2009
110400;HSBC Fixed Term Series-66-Reg-Dividend;10.2541;9.9465;10.2541;06-Aug-2009
110399;HSBC Fixed Term Series-66-Reg-Growth;10.9586;10.6298;10.9586;06-Aug-2009
112073;ICICI Prudential FMP Series 49 - 1 Year Plan A Institutional Dividend;10.0583;10.0583;10.0583;06-Aug-2009
112072;ICICI Prudential FMP Series 49 - 1 Year Plan A Institutional Growth;10.0583;10.0583;10.0583;06-Aug-2009
112071;ICICI Prudential FMP Series 49 - 1 Year Plan A Retail Dividend;10.0552;10.0552;10.0552;06-Aug-2009
112070;ICICI Prudential FMP Series 49 - 1 Year Plan A Retail Growth;10.0552;10.0552;10.0552;06-Aug-2009
111797;IDFC Fixed Maturity Plan-Thirteen Months Series 1-Plan A Dividend;10.3424;10.3424;10.3424;06-Aug-2009
111798;IDFC Fixed Maturity Plan-Thirteen Months Series 1-Plan A Growth;10.3424;10.3424;10.3424;06-Aug-2009
111800;IDFC Fixed Maturity Plan-Thirteen Months Series 1-Plan B Dividend;10.3480;10.3480;10.3480;06-Aug-2009
111799;IDFC Fixed Maturity Plan-Thirteen Months Series 1-Plan B Growth;10.3480;10.3480;10.3480;06-Aug-2009
109765;ING Fixed Maturity Fund - Series 53-Institutional Plan-Dividend Option;11.1136;11.1136;11.1136;06-Aug-2009
109764;ING Fixed Maturity Fund - Series 53-Institutional Plan-Growth Option;11.1136;11.1136;11.1136;06-Aug-2009
109763;ING Fixed Maturity Fund - Series 53-Retail Plan-Dividend Option;11.0889;11.0889;11.0889;06-Aug-2009
109762;ING Fixed Maturity Fund - Series 53-Retail Plan-Growth Option;11.0889;11.0889;11.0889;06-Aug-2009
106619;ING FIXED MATURITY FUND-SERIES XXXII-INSTITUTIONAL PLAN DIVIDEND OPTION;10.7420;10.7420;10.7420;06-Aug-2009
106618;ING FIXED MATURITY FUND-SERIES XXXII-INSTITUTIONAL PLAN GROWTH OPTION;12.1856;12.1856;12.1856;06-Aug-2009
106623;ING FIXED MATURITY FUND-SERIES XXXII-RETAIL PLAN DIVIDEND OPTION;10.6959;10.6959;10.6959;06-Aug-2009
106621;ING FIXED MATURITY FUND-SERIES XXXII-RETAIL PLAN GROWTH OPTION;12.0864;12.0864;12.0864;06-Aug-2009
109460;ING Interval Fund (Annual Interval Fund - B)-Retail Plan-Growth Option;11.1265;11.1265;11.1265;06-Aug-2009
109457;ING Interval Fund (Annual Interval Fund - B)-Retail Plan-Quarterly Dividend Option;10.0135;10.0135;10.0135;06-Aug-2009
109456;ING Interval Fund (Annual Interval Fund - B)-Retail Plan-Regular Dividend Option;10.0135;10.0135;10.0135;06-Aug-2009
110217;ING Yearly FMP 366 - Series A-Institutional Plan-Dividend Option;11.0506;11.0506;11.0506;06-Aug-2009
110216;ING Yearly FMP 366 - Series A-Institutional Plan-Growth Option;11.0506;11.0506;11.0506;06-Aug-2009
110215;ING Yearly FMP 366 - Series A-Retail Plan-Dividend Option;11.0506;11.0506;11.0506;06-Aug-2009
110218;ING Yearly FMP 366 - Series A-Retail Plan-Growth Option;11.0506;11.0506;11.0506;06-Aug-2009
110435;ING Yearly FMP 366 - Series A1-Institutional Plan-Dividend Option;11.1341;11.1341;11.1341;06-Aug-2009
110437;ING Yearly FMP 366 - Series A1-Institutional Plan-Growth Option;11.1341;11.1341;11.1341;06-Aug-2009
110434;ING Yearly FMP 366 - Series A1-Retail Plan-Dividend Option;11.1341;11.1341;11.1341;06-Aug-2009
110436;ING Yearly FMP 366 - Series A1-Retail Plan-Growth Option;11.1342;11.1342;11.1342;06-Aug-2009
110651;ING Yearly FMP 366 - Series A2-Institutional Plan-Dividend Option;10.8801;10.8801;10.8801;06-Aug-2009
110650;ING Yearly FMP 366 - Series A2-Institutional Plan-Growth Option;10.8801;10.8801;10.8801;06-Aug-2009
110649;ING Yearly FMP 366 - Series A2-Retail Plan-Dividend Option;10.8801;10.8801;10.8801;06-Aug-2009
110648;ING Yearly FMP 366 - Series A2-Retail Plan-Growth Option;10.8801;10.8801;10.8801;06-Aug-2009
109396;JM Fixed Maturity Fund - Series XI - 13 Months plan 2 (JM FMF - XI - 13M2) - Institutional plan - Dividend option;10.1108;9.8075;0.0000;06-Aug-2009
109394;JM Fixed Maturity Fund - Series XI - 13 Months plan 2 (JM FMF - XI - 13M2) - Institutional plan - Growth option;11.1311;10.7972;0.0000;06-Aug-2009
109395;JM Fixed Maturity Fund - Series XI - 13 Months plan 2 (JM FMF - XI - 13M2) - Regular plan - Dividend option;10.1051;9.8019;0.0000;06-Aug-2009
109393;JM Fixed Maturity Fund - Series XI - 13 Months plan 2 (JM FMF - XI - 13M2) - Regular plan - Growth option;11.0683;10.7363;0.0000;06-Aug-2009
110372;JM Fixed Maturity Fund - Series XIII - 18 Months plan 1 (JM FMF - XIII - 18M1) - Institutional plan - Dividend option;10.0798;9.7774;0.0000;06-Aug-2009
110374;JM Fixed Maturity Fund - Series XIII - 18 Months plan 1 (JM FMF - XIII - 18M1) - Institutional plan - Growth option;11.0544;10.7228;0.0000;06-Aug-2009
110373;JM Fixed Maturity Fund - Series XIII - 18 Months plan 1 (JM FMF - XIII - 18M1) - Regular plan - Dividend option;10.0714;9.7693;0.0000;06-Aug-2009
110371;JM Fixed Maturity Fund - Series XIII - 18 Months plan 1 (JM FMF - XIII - 18M1) - Regular plan - Growth option;10.9850;10.6555;0.0000;06-Aug-2009
110370;JM Fixed Maturity Fund - Series XIII - Yearly plan (JM FMF - XIII - Y) - Institutional plan - Dividend option;10.0847;9.7822;0.0000;06-Aug-2009
110369;JM Fixed Maturity Fund - Series XIII - Yearly plan (JM FMF - XIII - Y) - Institutional plan - Growth option;10.5289;10.2130;0.0000;06-Aug-2009
110367;JM Fixed Maturity Fund - Series XIII - Yearly plan (JM FMF - XIII - Y) - Regular plan - Dividend option;10.0758;9.7735;0.0000;06-Aug-2009
110368;JM Fixed Maturity Fund - Series XIII - Yearly plan (JM FMF - XIII - Y) - Regular plan - Growth option;10.4573;10.1436;0.0000;06-Aug-2009
107278;JM Interval Fund - Quarterly plan 1 (JM QIF - 1) - Institutional plan - Dividend option;10.0047;9.9047;0.0000;06-Aug-2009
107277;JM Interval Fund - Quarterly plan 1 (JM QIF - 1) - Institutional plan - Growth option;11.4458;11.3313;0.0000;06-Aug-2009
107276;JM Interval Fund - Quarterly plan 1 (JM QIF - 1) - Regular plan - Dividend option;10.0046;9.9046;0.0000;06-Aug-2009
107275;JM Interval Fund - Quarterly plan 1 (JM QIF - 1) - Regular plan - Growth option;11.3913;11.2774;0.0000;06-Aug-2009
107349;JM Interval Fund - Quarterly plan 2 (JM QIF - 2) - Institutional plan - Dividend option;10.0210;9.9208;0.0000;06-Aug-2009
107348;JM Interval Fund - Quarterly plan 2 (JM QIF - 2) - Institutional plan - Growth option;11.5312;11.4159;0.0000;06-Aug-2009
107346;JM Interval Fund - Quarterly plan 2 (JM QIF - 2) - Regular plan - Dividend option;10.0189;9.9187;0.0000;06-Aug-2009
107347;JM Interval Fund - Quarterly plan 2 (JM QIF - 2) - Regular plan - Growth option;11.4742;11.3595;0.0000;06-Aug-2009
107529;JM Interval Fund - Quarterly plan 3 (JM QIF - 3) - Institutional plan - Dividend option;10.0527;9.9522;0.0000;06-Aug-2009
107528;JM Interval Fund - Quarterly plan 3 (JM QIF - 3) - Institutional plan - Growth option;11.2798;11.1670;0.0000;06-Aug-2009
107527;JM Interval Fund - Quarterly plan 3 (JM QIF - 3) - Regular plan - Dividend option;10.0467;9.9462;0.0000;06-Aug-2009
107526;JM Interval Fund - Quarterly plan 3 (JM QIF - 3) - Regular plan - Growth option;11.2381;11.1257;0.0000;06-Aug-2009
107541;JM Interval Fund - Quarterly plan 6 (JM QIF - 6) - Institutional plan - Dividend option;10.0471;9.9466;0.0000;06-Aug-2009
107539;JM Interval Fund - Quarterly plan 6 (JM QIF - 6) - Institutional plan - Growth option;11.2488;11.1363;0.0000;06-Aug-2009
107540;JM Interval Fund - Quarterly plan 6 (JM QIF - 6) - Regular plan - Dividend option;10.0422;9.9418;0.0000;06-Aug-2009
107538;JM Interval Fund - Quarterly plan 6 (JM QIF - 6) - Regular plan - Growth option;11.2024;11.0904;0.0000;06-Aug-2009
111380;Kotak FMP 12M Series 10 - Institutional - Dividend;10.4124;10.2562;10.4124;06-Aug-2009
111379;Kotak FMP 12M Series 10 - Institutional - Growth;10.8163;10.6541;10.8163;06-Aug-2009
111377;Kotak FMP 12M Series 10 - Retail - Dividend;10.3771;10.2214;10.3771;06-Aug-2009
111378;Kotak FMP 12M Series 10 - Retail - Growth;10.7371;10.576;10.7371;06-Aug-2009
111457;Kotak FMP 12M Series 11 Institutional Plan - Growth;10.7731;10.6115;10.7731;06-Aug-2009
111458;Kotak FMP 12M Series 11 Retail Plan - Dividend;10.586;10.4272;10.586;06-Aug-2009
111455;Kotak FMP 12M Series 11 Retail Plan - Growth;10.6964;10.536;10.6964;06-Aug-2009
109978;Kotak FMP 12M Series 8 - Institutional Dividend;10.4432;10.2866;10.4432;06-Aug-2009
109975;Kotak FMP 12M Series 8 - Institutional Growth;11.0578;10.8919;11.0578;06-Aug-2009
109976;Kotak FMP 12M Series 8 - Retail Dividend;10.4376;10.281;10.4376;06-Aug-2009
109977;Kotak FMP 12M Series 8 - Retail Growth;10.9899;10.8251;10.9899;06-Aug-2009
110428;Kotak FMP 12M Series 9 - Institutional Dividend;10.3848;10.229;10.3848;06-Aug-2009
110429;Kotak FMP 12M Series 9 - Institutional Growth;10.8189;10.6566;10.8189;06-Aug-2009
110427;Kotak FMP 12M Series 9 - Retail Dividend;10.3395;10.1844;10.3395;06-Aug-2009
110426;Kotak FMP 12M Series 9 - Retail Growth;10.7298;10.5689;10.7298;06-Aug-2009
111888;Kotak FMP 13M Series 5 Dividend;10.4371;10.4371;10.4371;06-Aug-2009
111887;Kotak FMP 13M Series 5 Growth;10.4371;10.4371;10.4371;06-Aug-2009
108933;Kotak FMP 15M Series 5 - Institutional Dividend;10.3681;10.3681;10.3681;06-Aug-2009
108935;Kotak FMP 15M Series 5 - Institutional Growth;11.0957;11.0957;11.0957;06-Aug-2009
